tid,win_id,insts,uniq4k,ppki4k,new4k,newpageski,new_frac,jac,churn,cluster_id,hot
0,0,10,6596,0.26384,6596,0.26384,1.0,0.0,1.0,0,0
0,1,10,6596,0.26384,6596,0.26384,1.0,0.0,1.0,0,0
0,2,10,10114,0.40456,8137,0.32548,0.804528,0.134189,0.865811,2,1
